City,Country,Latitude,Longitude,Timezone
El Tarf,Africa,36.7672,8.31377,Africa/Algiers
El Oued,Africa,33.35608,6.86319,Africa/Algiers
El Milia,Africa,36.75472,6.2725,Africa/Algiers
El Meghaïer,Africa,33.95139,5.92222,Africa/Algiers
El Malah,Africa,35.39137,-1.09238,Africa/Algiers
El Kseur,Africa,36.67942,4.8555,Africa/Algiers
El Khroub,Africa,36.26333,6.69361,Africa/Algiers
El Kala,Africa,36.89556,8.44333,Africa/Algiers
El Idrissia,Africa,34.44542,2.52749,Africa/Algiers
El Hadjira,Africa,32.61336,5.51259,Africa/Algiers
El Hadjar,Africa,36.80377,7.73684,Africa/Algiers
El Menia,Africa,30.57556,2.88417,Africa/Algiers
El Eulma,Africa,36.15281,5.69016,Africa/Algiers
El Bayadh,Africa,33.68318,1.01927,Africa/Algiers
El Attaf,Africa,36.22393,1.67187,Africa/Algiers
Chlef,Africa,36.16525,1.33452,Africa/Algiers
El Arrouch,Africa,36.65306,6.83639,Africa/Algiers
El Aouinet,Africa,35.86691,7.88673,Africa/Algiers
El Amria,Africa,35.52439,-1.01577,Africa/Algiers
El Affroun,Africa,36.4701,2.62528,Africa/Algiers
El Achir,Africa,36.06386,4.62744,Africa/Algiers
El Abiodh Sidi Cheikh,Africa,32.893,0.54839,Africa/Algiers
El Abadia,Africa,36.26951,1.68609,Africa/Algiers
Ech Chettia,Africa,36.19591,1.25537,Africa/Algiers
Drean,Africa,36.68482,7.75111,Africa/Algiers
Draâ Esmar,Africa,36.27354,2.71695,Africa/Algiers
Draa el Mizan,Africa,36.53628,3.8334,Africa/Algiers
Draa Ben Khedda,Africa,36.73436,3.96223,Africa/Algiers
Douéra,Africa,36.67,2.94444,Africa/Algiers
Djelfa,Africa,34.67279,3.263,Africa/Algiers
Djanet,Africa,24.55528,9.485,Africa/Algiers
Djamaa,Africa,33.53388,5.99306,Africa/Algiers
Didouche Mourad,Africa,36.4525,6.63639,Africa/Algiers
Dellys,Africa,36.91716,3.91311,Africa/Algiers
Debila,Africa,33.51667,6.95,Africa/Algiers
Dar el Beïda,Africa,36.71333,3.2125,Africa/Algiers
Dar Chioukh,Africa,34.89638,3.48543,Africa/Algiers
Constantine,Africa,36.365,6.61472,Africa/Algiers
Chorfa,Africa,36.36505,4.32636,Africa/Algiers
Chiffa,Africa,36.46293,2.73873,Africa/Algiers
Chetouane,Africa,34.92129,-1.29512,Africa/Algiers
Cheria,Africa,35.27306,7.75194,Africa/Algiers
Cherchell,Africa,36.605,2.19083,Africa/Algiers
Cheraga,Africa,36.76775,2.95924,Africa/Algiers
Chemini,Africa,36.6,4.61667,Africa/Algiers
Chellalat el Adhaouara,Africa,35.93968,3.41588,Africa/Algiers
Chelghoum el Aïd,Africa,36.16286,6.16651,Africa/Algiers
Chebli,Africa,36.57722,3.00917,Africa/Algiers
Charef,Africa,34.62098,2.79503,Africa/Algiers
Chabet el Ameur,Africa,36.63709,3.69474,Africa/Algiers
Brezina,Africa,33.09892,1.26082,Africa/Algiers
Bou Tlelis,Africa,35.57272,-0.8996,Africa/Algiers
Bou Saâda,Africa,35.20855,4.17402,Africa/Algiers
Boumagueur,Africa,35.5052,5.5525,Africa/Algiers
Boumahra Ahmed,Africa,36.45833,7.51389,Africa/Algiers
Boukadir,Africa,36.06629,1.12602,Africa/Algiers
Bou Ismaïl,Africa,36.64262,2.69007,Africa/Algiers
Bouïra,Africa,36.37489,3.902,Africa/Algiers
Bouinan,Africa,36.53167,2.99194,Africa/Algiers
Bou Hanifia el Hamamat,Africa,35.31473,-0.05037,Africa/Algiers
Bougzoul,Africa,35.70558,2.84599,Africa/Algiers
Bougara,Africa,36.54178,3.081,Africa/Algiers
Bougaa,Africa,36.33293,5.08843,Africa/Algiers
Boufarik,Africa,36.57413,2.91214,Africa/Algiers
Boudouaou,Africa,36.72735,3.40995,Africa/Algiers
Boudjima,Africa,36.80218,4.15187,Africa/Algiers
Boû Arfa,Africa,36.46298,2.81464,Africa/Algiers
Bordj Zemoura,Africa,36.27462,4.85668,Africa/Algiers
Bordj Menaïel,Africa,36.74328,3.7173,Africa/Algiers
Bordj Ghdir,Africa,35.90111,4.89806,Africa/Algiers
Bordj el Kiffan,Africa,36.74871,3.19249,Africa/Algiers
Bordj Bou Arreridj,Africa,36.07389,4.76139,Africa/Algiers
Boghni,Africa,36.54222,3.95306,Africa/Algiers
Blida,Africa,36.47004,2.8277,Africa/Algiers
Biskra,Africa,34.85038,5.72805,Africa/Algiers
Birkhadem,Africa,36.71499,3.05002,Africa/Algiers
Birine,Africa,35.635,3.225,Africa/Algiers
Bir el Djir,Africa,35.72,-0.545,Africa/Algiers
Bir el Ater,Africa,34.74488,8.06024,Africa/Algiers
Besbes,Africa,36.70222,7.84722,Africa/Algiers
Berrouaghia,Africa,36.13516,2.91085,Africa/Algiers
Berriane,Africa,32.82648,3.76689,Africa/Algiers
Berrahal,Africa,36.83528,7.45333,Africa/Algiers
Bensekrane,Africa,35.07465,-1.22431,Africa/Algiers
Ben Mehidi,Africa,36.76967,7.90641,Africa/Algiers
Beni Tamou,Africa,36.53833,2.82174,Africa/Algiers
Beni Saf,Africa,35.30099,-1.38226,Africa/Algiers
Beni Mester,Africa,34.87045,-1.42319,Africa/Algiers
Beni Mered,Africa,36.52389,2.86131,Africa/Algiers
Beni Douala,Africa,36.61954,4.08282,Africa/Algiers
Beni Amrane,Africa,36.66774,3.59115,Africa/Algiers
Béni Abbès,Africa,30.13306,-2.16611,Africa/Algiers
Béjaïa,Africa,36.75587,5.08433,Africa/Algiers
Béchar,Africa,31.61667,-2.21667,Africa/Algiers
Batna City,Africa,35.55597,6.17414,Africa/Algiers
Barika,Africa,35.38901,5.36584,Africa/Algiers
Barbacha,Africa,36.56667,4.96667,Africa/Algiers
Baraki,Africa,36.66655,3.09606,Africa/Algiers
Bab Ezzouar,Africa,36.72615,3.18291,Africa/Algiers
Azzaba,Africa,36.73944,7.10528,Africa/Algiers
Azazga,Africa,36.74472,4.37222,Africa/Algiers
Arzew,Africa,35.85048,-0.318,Africa/Algiers
Arris,Africa,35.25881,6.34706,Africa/Algiers
Arhribs,Africa,36.79361,4.31158,Africa/Algiers
Arbatache,Africa,36.63773,3.37127,Africa/Algiers
Aoulef,Africa,26.96667,1.08333,Africa/Algiers
Aougrout,Africa,28.70289,0.33519,Africa/Algiers
Annaba,Africa,36.9,7.76667,Africa/Algiers
Ammi Moussa,Africa,35.86781,1.11143,Africa/Algiers
Amizour,Africa,36.64022,4.90131,Africa/Algiers
Algiers,Africa,36.73225,3.08746,Africa/Algiers
Akbou,Africa,36.4575,4.53494,Africa/Algiers
Aïn Touta,Africa,35.37675,5.90001,Africa/Algiers
Aïn Temouchent,Africa,35.29749,-1.14037,Africa/Algiers
Aïn Taya,Africa,36.79333,3.28694,Africa/Algiers
Aïn Smara,Africa,36.2674,6.50135,Africa/Algiers
Aïn Sefra,Africa,32.75,-0.58333,Africa/Algiers
Aïn Oussera,Africa,35.45139,2.90583,Africa/Algiers
Aïn Oulmene,Africa,35.92296,5.29604,Africa/Algiers
Aïn M’Lila,Africa,36.03687,6.57219,Africa/Algiers
’Aïn Merane,Africa,36.16277,0.97037,Africa/Algiers
Aïn Lechiakh,Africa,36.15848,2.40514,Africa/Algiers
Aïn Kercha,Africa,35.92472,6.69528,Africa/Algiers
Aïn Fakroun,Africa,35.97108,6.87374,Africa/Algiers
’Aïn el Turk,Africa,35.74381,-0.7693,Africa/Algiers
’Aïn el Melh,Africa,34.84146,4.16383,Africa/Algiers
’Aïn el Hammam,Africa,36.56471,4.30619,Africa/Algiers
Ain el Hadjel,Africa,35.67003,3.88153,Africa/Algiers
’Aïn el Hadjar,Africa,34.75846,0.14528,Africa/Algiers
Aïn el Bya,Africa,35.80389,-0.30178,Africa/Algiers
’Aïn el Berd,Africa,35.36395,-0.51279,Africa/Algiers
’Aïn el Bell,Africa,34.34381,3.22475,Africa/Algiers
’Aïn Deheb,Africa,34.84218,1.54697,Africa/Algiers
Aïn Defla,Africa,36.26405,1.9679,Africa/Algiers
’Aïn Boucif,Africa,35.89123,3.1585,Africa/Algiers
Aïn Bessem,Africa,36.29333,3.67319,Africa/Algiers
’Aïn Benian,Africa,36.80277,2.92185,Africa/Algiers
Aïn Beïda,Africa,35.79639,7.39278,Africa/Algiers
’Aïn Azel,Africa,35.81846,5.51115,Africa/Algiers
Aïn Arnat,Africa,36.18683,5.31347,Africa/Algiers
’Aïn Abid,Africa,36.23194,6.94333,Africa/Algiers
Ahmed Bel Hadj,Africa,36.80146,7.60811,Africa/Algiers
Aghlal,Africa,35.20111,-1.06958,Africa/Algiers
Aflou,Africa,34.11279,2.10228,Africa/Algiers
Adrar,Africa,27.87429,-0.29388,Africa/Algiers
Abou el Hassan,Africa,36.41657,1.19616,Africa/Algiers
Abadla,Africa,31.019,-2.72387,Africa/Algiers
BABOR - VILLE,Africa,36.48994,5.5393,Africa/Algiers
In Salah,Africa,27.19678,2.47913,Africa/Algiers
Ali Mendjeli,Africa,36.2459,6.5671,Africa/Algiers
Sidi Senoussi سيدي سنوسي,Africa,34.99691,-1.09449,Africa/Algiers
District of Taher,Africa,36.772,5.8982,Africa/Algiers
Collo,Africa,37.00563,6.56049,Africa/Algiers
Maâtkas,Africa,36.60466,3.98437,Africa/Algiers
Sidi Amar,Africa,36.82019,7.71641,Africa/Algiers
Kasbate El Djena,Africa,27.02,1.04536,Africa/Algiers
Tinerkouk,Africa,29.71583,0.71131,Africa/Algiers
Zaruma,America,-3.69227,-79.61254,America/Guayaquil
Zamora,America,-4.06685,-78.95488,America/Guayaquil
Yantzaza,America,-3.83299,-78.76122,America/Guayaquil
Yaguachi Nuevo,America,-2.09757,-79.69261,America/Guayaquil
Vinces,America,-1.55637,-79.75249,America/Guayaquil
Ventanas,America,-1.44285,-79.46274,America/Guayaquil
El Empalme,America,-1.04491,-79.6384,America/Guayaquil
Valdez,America,1.24917,-78.98306,America/Guayaquil
Tulcán,America,0.81187,-77.71727,America/Guayaquil
Tosagua,America,-0.78585,-80.2346,America/Guayaquil
Tena,America,-0.9938,-77.81286,America/Guayaquil
Sucúa,America,-2.45737,-78.17102,America/Guayaquil
Sucre,America,-1.27987,-80.41776,America/Guayaquil
Santo Domingo de los Colorados,America,-0.25305,-79.17536,America/Guayaquil
Santa Rosa,America,-3.45571,-79.9637,America/Guayaquil
Santa Lucía,America,-2.18333,-80,America/Guayaquil
Santa Elena,America,-2.22622,-80.85873,America/Guayaquil
Santa Ana de Vuelta Larga,America,-1.20784,-80.37059,America/Guayaquil
San Miguel,America,-1.04559,-78.59019,America/Guayaquil
San Miguel de Bolívar,America,-1.70935,-79.04201,America/Guayaquil
San Lorenzo de Esmeraldas,America,1.28626,-78.83514,America/Guayaquil
San Juan,America,-1.66667,-79.76667,America/Guayaquil
Sangolquí,America,-0.33405,-78.45217,America/Guayaquil
San Gabriel,America,0.59354,-77.83066,America/Guayaquil
Samborondón,America,-1.96071,-79.72566,America/Guayaquil
Salinas,America,-2.21452,-80.95151,America/Guayaquil
Rosa Zarate,America,0.32779,-79.47407,America/Guayaquil
Rocafuerte,America,-0.92447,-80.45017,America/Guayaquil
Riobamba,America,-1.67098,-78.64712,America/Guayaquil
Quito,America,-0.22985,-78.52495,America/Guayaquil
Quevedo,America,-1.02881,-79.46264,America/Guayaquil
Puyo,America,-1.48369,-78.00257,America/Guayaquil
Pujilí,America,-0.95759,-78.69636,America/Guayaquil
Puerto Francisco de Orellana,America,-0.46645,-76.98719,America/Guayaquil
Puerto Bolívar,America,-3.26649,-79.99749,America/Guayaquil
Puerto Baquerizo Moreno,Pacific,-0.90172,-89.61021,Pacific/Galapagos
Puerto Ayora,Pacific,-0.74018,-90.3138,Pacific/Galapagos
Posorja,America,-2.70924,-80.24719,America/Guayaquil
Portoviejo,America,-1.05458,-80.45445,America/Guayaquil
Portovelo,America,-3.71601,-79.61893,America/Guayaquil
Pomasqui,America,-0.0542,-78.45382,America/Guayaquil
Playas,America,-2.63199,-80.38808,America/Guayaquil
Piñas,America,-3.68017,-79.68169,America/Guayaquil
Pimampiro,America,0.39093,-77.94094,America/Guayaquil
Píllaro,America,-1.17381,-78.55092,America/Guayaquil
Pelileo,America,-1.33057,-78.54523,America/Guayaquil
Pedro Carbo,America,-1.81619,-80.23431,America/Guayaquil
Pedernales,America,0.07168,-80.05216,America/Guayaquil
Pasaje,America,-3.32561,-79.80697,America/Guayaquil
Palora,America,-1.70087,-77.96609,America/Guayaquil
Palestina,America,-1.93709,-79.71396,America/Guayaquil
Palenque,America,-1.43757,-79.7569,America/Guayaquil
Paján,America,-1.55266,-80.42846,America/Guayaquil
Otavalo,America,0.23457,-78.26248,America/Guayaquil
Naranjito,America,-2.17071,-79.465,America/Guayaquil
Naranjal,America,-2.67638,-79.61735,America/Guayaquil
Muisne,America,0.61045,-80.0186,America/Guayaquil
Montecristi,America,-1.04576,-80.65889,America/Guayaquil
Montalvo,America,-1.79008,-79.28759,America/Guayaquil
Milagro,America,-2.13396,-79.59337,America/Guayaquil
Manta,America,-0.94937,-80.73137,America/Guayaquil
Machala,America,-3.25861,-79.96053,America/Guayaquil
Machachi,America,-0.51273,-78.57066,America/Guayaquil
Macas,America,-2.30868,-78.11135,America/Guayaquil
Macará,America,-4.38184,-79.94521,America/Guayaquil
Lomas de Sargentillo,America,-1.88082,-80.08354,America/Guayaquil
Loja,America,-3.99313,-79.20422,America/Guayaquil
La Troncal,America,-2.42466,-79.34159,America/Guayaquil
Latacunga,America,-0.93521,-78.61554,America/Guayaquil
La Maná,America,-0.94096,-79.22655,America/Guayaquil
La Libertad,America,-2.233,-80.91039,America/Guayaquil
Nueva Loja,America,0.086,-76.89528,America/Guayaquil
Junín,America,-0.92777,-80.20583,America/Guayaquil
Jipijapa,America,-1.34841,-80.57913,America/Guayaquil
Ibarra,America,0.35171,-78.12233,America/Guayaquil
Huaquillas,America,-3.47523,-80.23084,America/Guayaquil
Guayaquil,America,-2.19616,-79.88621,America/Guayaquil
Guaranda,America,-1.59263,-79.00098,America/Guayaquil
Guano,America,-1.60689,-78.63726,America/Guayaquil
Gualaceo,America,-2.89418,-78.77907,America/Guayaquil
Esmeraldas,America,0.9592,-79.65397,America/Guayaquil
El Triunfo,America,-1.93333,-79.96667,America/Guayaquil
Eloy Alfaro,America,-2.16919,-79.83987,America/Guayaquil
Daule,America,-1.86032,-79.97683,America/Guayaquil
Cuenca,America,-2.90055,-79.00453,America/Guayaquil
Cotacachi,America,0.29947,-78.26565,America/Guayaquil
Coronel Marcelino Maridueña,America,-2.21025,-79.43734,America/Guayaquil
Colimes,America,-1.54566,-80.01158,America/Guayaquil
Chone,America,-0.6985,-80.0925,America/Guayaquil
Celica,America,-4.10304,-79.95598,America/Guayaquil
Cayambe,America,0.04103,-78.14636,America/Guayaquil
Catarama,America,-1.57091,-79.47335,America/Guayaquil
Catamayo,America,-3.98661,-79.35763,America/Guayaquil
Catacocha,America,-4.05031,-79.64982,America/Guayaquil
Cariamanga,America,-4.32804,-79.55575,America/Guayaquil
Cañar,America,-2.55941,-78.93808,America/Guayaquil
Calceta,America,-0.84582,-80.16389,America/Guayaquil
Boca Suno,America,-0.69832,-77.14083,America/Guayaquil
Baños,America,-1.39699,-78.42289,America/Guayaquil
Balzar,America,-1.36553,-79.90507,America/Guayaquil
Balao,America,-2.9106,-79.81505,America/Guayaquil
Bahía de Caráquez,America,-0.60033,-80.42444,America/Guayaquil
Babahoyo,America,-1.80217,-79.53443,America/Guayaquil
Azogues,America,-2.73969,-78.8486,America/Guayaquil
Atuntaqui,America,0.32759,-78.21908,America/Guayaquil
Archidona,America,-0.9095,-77.80772,America/Guayaquil
Ambato,America,-1.24908,-78.61675,America/Guayaquil
Alfredo Baquerizo Moreno,America,-1.91667,-79.51667,America/Guayaquil
Alausí,America,-2.20128,-78.84781,America/Guayaquil
Tres Postes,America,-1.98745,-79.60451,America/Guayaquil
Oyambarillo,America,-0.19516,-78.33173,America/Guayaquil
Võru,Europe,57.83389,27.01944,Europe/Tallinn
Viljandi,Europe,58.36389,25.59,Europe/Tallinn
Valga,Europe,57.77781,26.0473,Europe/Tallinn
Türi,Europe,58.80861,25.4325,Europe/Tallinn
Tori,Europe,58.47889,24.82417,Europe/Tallinn
Tartu,Europe,58.38062,26.72509,Europe/Tallinn
Tapa,Europe,59.26056,25.95861,Europe/Tallinn
Tallinn,Europe,59.43696,24.75353,Europe/Tallinn
Sillamäe,Europe,59.39697,27.76331,Europe/Tallinn
Saue,Europe,59.32258,24.54967,Europe/Tallinn
Rapla,Europe,59.00722,24.79278,Europe/Tallinn
Rakvere,Europe,59.34639,26.35583,Europe/Tallinn
Raasiku,Europe,59.36639,25.18306,Europe/Tallinn
Põlva,Europe,58.06028,27.06944,Europe/Tallinn
Pärnu,Europe,58.38588,24.49711,Europe/Tallinn
Paide,Europe,58.88556,25.55722,Europe/Tallinn
Nõmme,Europe,59.37757,24.68587,Europe/Tallinn
Narva,Europe,59.37722,28.19028,Europe/Tallinn
Maardu,Europe,59.46529,24.98215,Europe/Tallinn
Kuusalu,Europe,59.44389,25.44139,Europe/Tallinn
Kuressaare,Europe,58.25382,22.49217,Europe/Tallinn
Kohtla-Järve,Europe,59.39861,27.27306,Europe/Tallinn
Keila,Europe,59.30361,24.41306,Europe/Tallinn
Kärdla,Europe,58.99778,22.74917,Europe/Tallinn
Jõhvi,Europe,59.35917,27.42111,Europe/Tallinn
Jõgeva,Europe,58.74667,26.39389,Europe/Tallinn
Haapsalu,Europe,58.94306,23.54139,Europe/Tallinn
Elva,Europe,58.2225,26.42111,Europe/Tallinn
Laagri,Europe,59.35083,24.61418,Europe/Tallinn
Zefta,Africa,30.7142,31.24425,Africa/Cairo
Ţūkh,Africa,30.35487,31.20105,Africa/Cairo
Timayy al Imdīd,Africa,30.94384,31.52926,Africa/Cairo
Ţimā,Africa,26.90843,31.43469,Africa/Cairo
Ţūd,Africa,25.58278,32.5329,Africa/Cairo
Tanta,Africa,30.78847,31.00192,Africa/Cairo
Ţāmiyah,Africa,29.47639,30.96119,Africa/Cairo
Ţalkhā,Africa,31.0539,31.37787,Africa/Cairo
Talā,Africa,30.6798,30.94364,Africa/Cairo
Ţahţā,Africa,26.76866,31.50198,Africa/Cairo
Sumusţā as Sulţānī,Africa,28.91667,30.85,Africa/Cairo
Sumusţā al Waqf,Africa,28.92095,30.85367,Africa/Cairo
Sohag,Africa,26.55695,31.69478,Africa/Cairo
Sīwah,Africa,29.2032,25.51965,Africa/Cairo
Sirs al Layyānah,Africa,30.4428,30.96975,Africa/Cairo
Sinnūris,Africa,29.41345,30.86579,Africa/Cairo
Sīdī Sālim,Africa,31.27133,30.78617,Africa/Cairo
Sīdī Ghāzī,Africa,31.21114,31.05119,Africa/Cairo
Sīdī Barānī,Africa,31.61166,25.92539,Africa/Cairo
Şidfā,Africa,26.96637,31.37953,Africa/Cairo
Shubrākhīt,Africa,31.02795,30.71493,Africa/Cairo
Shubrā al Khaymah,Africa,30.12511,31.25053,Africa/Cairo
Shirbīn,Africa,31.19688,31.5243,Africa/Cairo
Shibīn al Qanāţir,Africa,30.31269,31.32018,Africa/Cairo
Shibīn al Kawm,Africa,30.55258,31.00904,Africa/Cairo
Sharm el-Sheikh,Africa,27.91582,34.32995,Africa/Cairo
Sāqultah,Africa,26.65817,31.67137,Africa/Cairo
Şān al Ḩajar al Qiblīyah,Africa,30.97478,31.87231,Africa/Cairo
Samannūd,Africa,30.9616,31.24069,Africa/Cairo
Samālūţ,Africa,28.31214,30.71007,Africa/Cairo
Rosetta,Africa,31.39951,30.41718,Africa/Cairo
Ras Gharib,Africa,28.35831,33.07829,Africa/Cairo
Râs el-Barr,Africa,31.51027,31.82851,Africa/Cairo
Rafaḩ,Africa,31.28204,34.23869,Africa/Cairo
Quwaysinā,Africa,30.56482,31.15777,Africa/Cairo
Quţūr,Africa,30.97225,30.95614,Africa/Cairo
Qūş,Africa,25.91544,32.76287,Africa/Cairo
Qina,Africa,26.16418,32.72671,Africa/Cairo
Qifţ,Africa,25.99845,32.81808,Africa/Cairo
Qalyub,Africa,30.17922,31.2056,Africa/Cairo
Qillīn,Africa,31.0475,30.85487,Africa/Cairo
Qahā,Africa,30.28011,31.20531,Africa/Cairo
Naqādah,Africa,25.90107,32.72392,Africa/Cairo
Nag Hammâdi,Africa,26.04949,32.24142,Africa/Cairo
Nabarūh,Africa,31.09755,31.30312,Africa/Cairo
Muţūbas,Africa,31.29443,30.52248,Africa/Cairo
Mūţ,Africa,25.48742,28.97918,Africa/Cairo
Mīt Salsīl,Africa,31.16757,31.80125,Africa/Cairo
Mīt Ghamr,Africa,30.71524,31.2592,Africa/Cairo
Mīt Abū Ghālib,Africa,31.28837,31.67719,Africa/Cairo
Minyat an Naşr,Africa,31.12624,31.64313,Africa/Cairo
Minyā al Qamḩ,Africa,30.51552,31.34629,Africa/Cairo
Munūf,Africa,30.46597,30.93199,Africa/Cairo
Munsha‘at Abū ‘Umar,Africa,30.90711,32.02341,Africa/Cairo
Maţāy,Africa,28.41866,30.77861,Africa/Cairo
Mashtūl as Sūq,Africa,30.36056,31.3776,Africa/Cairo
Marsá Maţrūḩ,Africa,31.3529,27.23725,Africa/Cairo
Marsa Alam,Africa,25.06305,34.89005,Africa/Cairo
Manshīyat al Qanāţir,Africa,30.18479,31.10649,Africa/Cairo
Manfalūţ,Africa,27.3126,30.96987,Africa/Cairo
Mallawī,Africa,27.73264,30.84129,Africa/Cairo
Maḩallat Damanah,Africa,31.07287,31.49503,Africa/Cairo
Maghāghah,Africa,28.64776,30.841,Africa/Cairo
6th of October City,Africa,29.81667,31.05,Africa/Cairo
Madīnat as Sādāt,Africa,30.36742,30.50871,Africa/Cairo
Madīnat an Naşr,Africa,30.06667,31.3,Africa/Cairo
Al ‘Āshir min Ramaḑān,Africa,30.29636,31.74633,Africa/Cairo
Ash Shaykh Zuwayd,Africa,31.2163,34.11074,Africa/Cairo
Kirdāsah,Africa,30.03103,31.11109,Africa/Cairo
Kom Ombo,Africa,24.47669,32.94626,Africa/Cairo
Kawm Ḩamādah,Africa,30.76128,30.69972,Africa/Cairo
Kafr Shukr,Africa,30.54972,31.24444,Africa/Cairo
Kafr Şaqr,Africa,30.79336,31.62575,Africa/Cairo
Kafr Sa‘d,Africa,31.35573,31.68484,Africa/Cairo
Kafr az Zayyāt,Africa,30.8248,30.81805,Africa/Cairo
Aş Şalāḩāt,Africa,31.00205,31.62626,Africa/Cairo
Kafr ash Shaykh,Africa,31.11174,30.93991,Africa/Cairo
Kafr al Kurdī,Africa,31.16844,31.7655,Africa/Cairo
Kafr al Baţţīkh,Africa,31.40398,31.73778,Africa/Cairo
Kafr ad Dawwār,Africa,31.13379,30.12969,Africa/Cairo
Juhaynah,Africa,26.67418,31.49686,Africa/Cairo
Girga,Africa,26.33721,31.89295,Africa/Cairo
Jarājūs,Africa,25.87198,32.75585,Africa/Cairo
‘Izbat al Burj,Africa,31.5084,31.84106,Africa/Cairo
Ītāy al Bārūd,Africa,30.88697,30.66724,Africa/Cairo
Iţsā,Africa,29.2376,30.78944,Africa/Cairo
Esna,Africa,25.29336,32.55402,Africa/Cairo
Ihnāsīyah,Africa,29.09285,31.02043,Africa/Cairo
Idkū,Africa,31.3073,30.2981,Africa/Cairo
Edfu,Africa,24.97916,32.87722,Africa/Cairo
Ibshawāy,Africa,29.35896,30.68061,Africa/Cairo
Ḩalwān,Africa,29.84144,31.30084,Africa/Cairo
Hihyā,Africa,30.6713,31.58801,Africa/Cairo
Ḩawsh ‘Īsá,Africa,30.9128,30.29019,Africa/Cairo
Ḩadā’iq al Qubbah,Africa,30.08843,31.28351,Africa/Cairo
Fuwwah,Africa,31.20365,30.54908,Africa/Cairo
Farshūţ,Africa,26.05501,32.16274,Africa/Cairo
Fāraskūr,Africa,31.32977,31.71507,Africa/Cairo
Fāqūs,Africa,30.72816,31.79697,Africa/Cairo
Fāyīd,Africa,30.31263,32.30935,Africa/Cairo
Damietta,Africa,31.41648,31.81332,Africa/Cairo
Diyarb Najm,Africa,30.75438,31.44016,Africa/Cairo
Disūq,Africa,31.13259,30.64784,Africa/Cairo
Dishnā,Africa,26.12242,32.46749,Africa/Cairo
Dikirnis,Africa,31.08898,31.59478,Africa/Cairo
Dahab,Africa,28.48208,34.49505,Africa/Cairo
Dayrūţ,Africa,27.55642,30.81057,Africa/Cairo
Dayr Mawās,Africa,27.64148,30.85012,Africa/Cairo
Darāw,Africa,24.40796,32.92324,Africa/Cairo
Damanhur,Africa,31.03408,30.46823,Africa/Cairo
Būsh,Africa,29.14816,31.12733,Africa/Cairo
Port Said,Africa,31.26531,32.3019,Africa/Cairo
